17	1	0	0	1
17	0	0	1	1
17	4	0	2	1
17	3	0	3	1
17	2	0	4	1
17	7	0	5	1
17	6	0	6	1
17	5	0	7	1
17	11	0	8	1
17	10	0	9	1
17	9	0	10	1
17	8	0	11	1
17	14	0	12	1
17	13	0	13	1
17	12	0	14	1
17	18	0	15	1
17	17	0	16	1
17	16	0	17	1
17	15	0	18	1
17	21	0	19	1
17	20	0	20	1
17	19	0	21	1
17	25	0	22	1
17	24	0	23	1
17	23	0	24	1
17	22	0	25	1
17	28	0	26	1
17	27	0	27	1
17	26	0	28	1
17	32	0	29	1
17	31	0	30	1
17	30	0	31	1
17	29	0	32	1
17	35	0	33	1
17	34	0	34	1
17	33	0	35	1
17	39	0	36	1
17	38	0	37	1
17	37	0	38	1
17	36	0	39	1
17	42	0	40	1
17	41	0	41	1
17	40	0	42	1
17	46	0	43	1
17	45	0	44	1
17	44	0	45	1
17	43	0	46	1
17	49	0	47	1
17	48	0	48	1
17	47	0	49	1
17	62	0	50	1
17	52	0	51	1
17	51	0	52	1
17	50	0	53	1
17	59	0	54	1
17	56	0	55	1
17	53	0	56	1
17	63	0	57	1
17	60	0	58	1
17	57	0	59	1
17	54	0	60	1
17	61	0	61	1
17	58	0	62	1
17	55	0	63	1
22	1	0	64	1
22	0	0	65	1
22	4	0	66	1
22	3	0	67	1
22	2	0	68	1
22	7	0	69	1
22	6	0	70	1
22	5	0	71	1
22	11	0	72	1
22	10	0	73	1
22	9	0	74	1
22	8	0	75	1
22	14	0	76	1
22	13	0	77	1
22	12	0	78	1
22	18	0	79	1
22	17	0	80	1
22	16	0	81	1
22	15	0	82	1
22	21	0	83	1
22	20	0	84	1
22	19	0	85	1
22	25	0	86	1
22	24	0	87	1
22	23	0	88	1
22	22	0	89	1
22	28	0	90	1
22	27	0	91	1
22	26	0	92	1
22	32	0	93	1
22	31	0	94	1
22	30	0	95	1
22	29	0	96	1
22	35	0	97	1
22	34	0	98	1
22	33	0	99	1
22	39	0	100	1
22	38	0	101	1
22	37	0	102	1
22	36	0	103	1
22	42	0	104	1
22	41	0	105	1
22	40	0	106	1
22	46	0	107	1
22	45	0	108	1
22	44	0	109	1
22	43	0	110	1
22	49	0	111	1
22	48	0	112	1
22	47	0	113	1
22	62	0	114	1
22	52	0	115	1
22	51	0	116	1
22	50	0	117	1
22	59	0	118	1
22	56	0	119	1
22	53	0	120	1
22	63	0	121	1
22	60	0	122	1
22	57	0	123	1
22	54	0	124	1
22	61	0	125	1
22	58	0	126	1
22	55	0	127	1
