0	0	-11772.7	2.52525
0	1	0	1
0	2	-887.097	6.52842
0	3	-1204.82	7.36278
0	4	111.111	6.17284
0	5	-875	6.94444
0	6	-37.637	7.17273
0	7	2231.95	2.49559
0	8	-218.159	7.14586
0	9	375	6.94444
0	10	-1253.74	6.70179
0	11	-46.6583	7.14586
0	12	-625	6.94444
0	13	-1625	6.94444
0	14	1445.78	7.36278
0	15	-362.035	6.50141
0	16	-939.759	7.36278
0	17	40.6368	6.72625
0	18	-1531.53	7.53329
0	19	2.45379	7.27957
0	20	-218.159	7.14586
0	21	1588.39	6.8626
0	22	-2533.42	7.14586
0	23	-843.28	7.01088
0	24	-421.606	6.33172
0	25	1020.77	7.1885
0	26	-875	6.94444
0	27	725.095	7.14586
0	28	478.799	7.17273
0	29	-625	6.94444
0	30	-554.073	7.17273
0	31	-493.18	6.81981
0	32	-1845.16	7.17273
0	33	1964.81	6.27023
0	34	-34.0681	7.68203
0	35	-1855.82	7.06759
0	36	-732.661	7.14586
0	37	1602.58	5.11578
0	38	-2345.13	7.53329
0	39	-759.231	5.55133
0	40	-1475.23	6.81981
0	41	1865.69	4.99602
0	42	-775.544	7.30609
0	43	1272.24	5.5041
0	44	-812.292	7.17273
0	45	100	5.55556
0	46	-876.278	7.62058
0	47	1947.42	5.22413
0	48	-1333.37	6.33172
0	49	67.186	5.3554
0	50	539.552	7.30609
0	51	-90.9091	5.05051
0	52	734.386	6.81981
0	53	431.198	5.43017
0	54	-674.699	7.36278
0	55	422.21	5.41527
0	56	881.166	6.35277
0	57	356.481	5.29627
0	58	777.778	6.17284
0	59	-100	5.55556
0	60	-1311.16	7.2207
0	61	-2.31374	5.47586
0	62	375	6.94444
0	63	1500	5.55556
0	64	-2243.24	7.58653
0	65	-1875	6.94444
0	66	-443.653	6.72625
0	67	1325.35	7.14586
0	68	1265.47	6.74916
0	69	1241.56	6.4332
0	70	-66.7476	6.27023
0	71	2506.57	6.3661
0	72	-933.445	7.01514
0	73	95.6552	7.53329
0	74	908.208	6.95171
0	75	-625	6.94444
0	76	1241.56	6.4332
0	77	1552.88	7.90565
0	78	-125	6.94444
0	79	1964.81	6.27023
0	80	1183.38	6.20367
0	81	-295.855	7.17273
0	82	-493.18	6.81981
0	83	1445.78	7.36278
0	84	340.462	6.84008
0	85	2217.3	7.43717
0	86	-333.333	6.17284
0	87	1405.1	7.27481
0	88	1471.54	6.78239
0	89	968.182	7.82828
0	90	555.556	6.17284
