0	0		8484
0	1		2285
0	2		1073
0	3		683
0	4		440
0	5		616
0	6		439
0	7		358
0	8		515
0	9		426
0	10		614
0	11		408
0	12		544
0	13		644
0	14		201
0	15		484
0	16		545
0	17		400
0	18		609
0	19		398
0	20		438
0	21		412
0	22		798
0	23		522
0	24		492
0	25		472
0	26		510
0	27		314
0	28		319
0	29		503
0	30		444
0	31		549
0	32		747
0	33		358
0	34		424
0	35		756
0	36		545
0	37		502
0	38		758
0	39		608
0	40		668
0	41		451
0	42		542
0	43		516
0	44		580
0	45		436
0	46		522
0	47		427
0	48		689
0	49		462
0	50		389
0	51		489
0	52		365
0	53		377
0	54		561
0	55		372
0	56		317
0	57		399
0	58		281
0	59		462
0	60		657
0	61		463
0	62		362
0	63		338
0	64		812
0	65		1068
0	66		553
0	67		279
0	68		240
0	69		445
0	70		455
0	71		307
0	72		568
0	73		391
0	74		520
0	75		508
0	76		466
0	77		380
0	78		423
0	79		358
0	80		486
0	81		446
0	82		503
0	83		166
0	84		572
0	85		293
0	86		477
0	87		370
0	88		426
0	89		432
0	90		555
0	91		386
0	92		465
0	93		462
0	94		494
0	95		0.5
0	96		649
0	97		559
0	98		259
0	99		363
0	100		656
0	101		384
0	102		524
0	103		0.5
0	104		424
0	105		306
0	106		745
0	107		358
0	108		451
0	109		313
0	110		407
0	111		469
0	112		476
0	113		451
0	114		317
0	115		384
0	116		531
0	117		571
0	118		501
0	119		685
0	120		526
0	121		606
0	122		644
0	123		503
0	124		291
0	125		671
0	126		1024
0	127		0.5
0	128		285
0	129		164
0	130		225
0	131		443
0	132		127
0	133		36
0	134		431
0	135		504
0	136		58
0	137		433
0	138		292
0	139		136
0	140		45
0	141		104
0	142		87
0	143		212
0	144		138
0	145		-73
0	146		310
0	147		190
0	148		222
0	149		12
0	150		254
0	151		338
0	152		313
0	153		333
0	154		24
0	155		237
0	156		343
0	157		100
0	158		107
0	159		346
0	160		242
0	161		324
0	162		386
0	163		292
0	164		129
0	165		249
0	166		387
0	167		44
0	168		-43
0	169		118
0	170		256
0	171		448
0	172		261
0	173		-42
0	174		219
0	175		387
0	176		306
0	177		321
0	178		292
0	179		26
0	180		254
0	181		125
0	182		37
0	183		212
0	184		23
0	185		98
0	186		107
0	187		285
0	188		465
0	189		101
0	190		3465
0	191		707
0	192		1063
0	193		3718
0	194		545
0	195		467
0	196		517
0	197		120
0	198		452
0	199		534
0	200		482
0	201		375
0	202		388
0	203		498
0	204		384
0	205		342
0	206		415
0	207		667
0	208		87
0	209		3140
0	210		552
0	211		198
0	212		139
0	213		388
0	214		4
0	215		476
0	216		175
0	217		112
0	218		260
0	219		190
0	220		163
0	221		3766
0	222		471
0	223		333
0	224		208
0	225		641
0	226		470
0	227		419
0	228		433
0	229		401
0	230		602
0	231		449
0	232		413
0	233		381
0	234		678
0	235		410
0	236		795
0	237		221
0	238		545
0	239		162
0	240		3921
0	241		434
0	242		412
0	243		127
0	244		84
0	245		213
0	246		139
0	247		179
0	248		176
0	249		178
0	250		145
0	251		326
0	252		497
0	253		309
0	254		418
0	255		2114
1	0		8013
1	1		2164
1	2		908
1	3		565
1	4		363
1	5		582
1	6		233
1	7		526
1	8		748
1	9		438
1	10		246
1	11		479
1	12		512
1	13		504
1	14		725
1	15		547
1	16		449
1	17		729
1	18		450
1	19		468
1	20		622
1	21		620
1	22		374
1	23		558
1	24		513
1	25		437
1	26		507
1	27		538
1	28		485
1	29		618
1	30		669
1	31		404
1	32		486
1	33		477
1	34		644
1	35		614
1	36		539
1	37		524
1	38		515
1	39		645
1	40		573
1	41		690
1	42		485
1	43		418
1	44		389
1	45		350
1	46		535
1	47		548
1	48		578
1	49		292
1	50		608
1	51		437
1	52		416
1	53		355
1	54		422
1	55		369
1	56		544
1	57		365
1	58		399
1	59		322
1	60		393
1	61		515
1	62		355
1	63		661
